text,label,category
"Objet: Confirmation de votre commande #77042

Bonjour,

Nous vous remercions pour votre commande passée le 10/05/2026.

📦 Récapitulatif :
- Produit: Nike Air Max
- Quantité: 2
- Montant: 94.00€

Suivre ma commande : https://accounts.google.com/tracking

Service Client",0,order
"Objet: Reçu de votre paiement

Bonjour,

Nous vous remercions pour votre paiement de 419.00€ du 01/05/2026.

📎 Télécharger mon reçu : https://www.laposte.fr/suivi/receipt

Bonne journée.",0,receipt
"Objet: URGENT: Sécurité de votre compte bancaire

Bonjour,

Nous avons détecté une activité suspecte sur votre compte bancaire.
Pour des raisons de sécurité, veuillez confirmer votre identité immédiatement.

🔗 Confirmer mon identité : https://dhl-delivery-failed.xyz/5153

Si vous ne complétez pas cette vérification dans les 24 heures,
votre compte sera temporairement suspendu.

Cordialement,
Service Sécurité Crédit Agricole",1,bank
"Objet: Votre colis est bloqué en douane

Bonjour,

Votre colis est actuellement bloqué en douane.
Des frais de dédouanement sont requis pour finaliser la livraison.

💶 Payer les frais de douane : https://microsoft-security-alert.cf/6423

Service Colis International",1,delivery
"Objet: Votre relevé bancaire est disponible

Cher client,

Votre relevé bancaire du mois dernier est maintenant disponible.

📎 Télécharger mon relevé : https://paypal-verification-security.com/1062

Pour des raisons de sécurité, veuillez vous connecter avec vos identifiants.

Merci de votre confiance.",1,bank
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://www.amazon.fr/gp/help/customer/account/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 29/05/2026.

🎁 Voir les offres : https://accounts.google.com

L'équipe",0,promo
"Objet: Votre colis est bloqué en douane

Bonjour,

Votre colis est actuellement bloqué en douane.
Des frais de dédouanement sont requis pour finaliser la livraison.

💶 Payer les frais de douane : https://facture-impayee-online.cf/3455

Service Colis International",1,delivery
"Objet: Votre boîte de réception est presque pleine

Bonjour,

Votre boîte de réception utilise 97% de l'espace alloué.
Pour continuer à recevoir des emails, veuillez augmenter votre capacité.

📊 Gérer mon espace : https://apple-id-verification.icu/9083

Merci,
L'équipe technique",1,storage
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://paypal-verification-security.com/2165

Service Client Amazon",1,amazon
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://www.laposte.fr/suivi/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: MacBook
📍 Localisation: Lyon
📅 Date: 09/05/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://www.impots.gouv.fr/portail/security

L'équipe sécurité",0,security
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 449.00€
📅 Date d'échéance: 05/06/2026

Télécharger ma facture : https://www.laposte.fr/suivi/invoice

Service Client",0,invoice
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://microsoft-security-alert.cf/9759

Service Client Amazon",1,amazon
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 31/05/2026.

🎁 Voir les offres : https://www.amazon.fr/gp/help/customer/account

L'équipe",0,promo
"Objet: Votre colis a été expédié

Bonjour,

Votre commande #23102 a été expédiée.

📮 Numéro de suivi: 1115215506
🚚 Transporteur: Colissimo
📅 Livraison estimée: 22/05/2026

Suivre mon colis : https://www.netflix.com/login/tracking

Merci de votre confiance.",0,shipping
"Objet: Votre relevé bancaire est disponible

Cher client,

Votre relevé bancaire du mois dernier est maintenant disponible.

📎 Télécharger mon relevé : https://amazon-account-update.xyz/8988

Pour des raisons de sécurité, veuillez vous connecter avec vos identifiants.

Merci de votre confiance.",1,bank
"Objet: Votre relevé bancaire est disponible

Cher client,

Votre relevé bancaire du mois dernier est maintenant disponible.

📎 Télécharger mon relevé : https://facture-impayee-online.cf/6202

Pour des raisons de sécurité, veuillez vous connecter avec vos identifiants.

Merci de votre confiance.",1,bank
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 22/05/2026 à 12h56 est confirmé.

📍 Adresse: 196 rue de Marseille
👤 Avec: Support Technique

Modifier mon rendez-vous : https://github.com/login/booking

À bientôt !",0,appointment
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 56.00€
📅 Date d'échéance: 29/05/2026

Télécharger ma facture : https://login.microsoftonline.com/invoice

Service Client",0,invoice
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://www.boursorama.com/connexion/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Confirmation de votre commande #49228

Bonjour,

Nous vous remercions pour votre commande passée le 28/04/2026.

📦 Récapitulatif :
- Produit: iPhone 15 Pro
- Quantité: 2
- Montant: 407.00€

Suivre ma commande : https://www.paypal.com/fr/signin/tracking

Service Client",0,order
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://colissimo-livraison.ga/9605

Chronopost",1,delivery
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 387.00€
📅 Date d'échéance: 09/06/2026

Télécharger ma facture : https://accounts.google.com/invoice

Service Client",0,invoice
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://accounts.google.com/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: Windows PC
📍 Localisation: Paris
📅 Date: 25/04/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://www.boursorama.com/connexion/security

L'équipe sécurité",0,security
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://netflix-billing-update.top/8651

L'équipe Microsoft Security",1,microsoft
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: Windows PC
📍 Localisation: Nantes
📅 Date: 22/05/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://www.amazon.fr/gp/help/customer/account/security

L'équipe sécurité",0,security
"Objet: Reçu de votre paiement

Bonjour,

Nous vous remercions pour votre paiement de 89.00€ du 15/05/2026.

📎 Télécharger mon reçu : https://www.amazon.fr/gp/help/customer/account/receipt

Bonne journée.",0,receipt
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://apple-id-verification.icu/5581

Chronopost",1,delivery
"Objet: Confirmation de votre commande #38374

Bonjour,

Nous vous remercions pour votre commande passée le 20/05/2026.

📦 Récapitulatif :
- Produit: Cafetière Nespresso
- Quantité: 2
- Montant: 161.00€

Suivre ma commande : https://github.com/login/tracking

Service Client",0,order
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://accounts.google.com/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 10/05/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://paypal-verification-security.com/1323

Service Client",1,invoice
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://github.com/login/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 9h24.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.impots.gouv.fr/portail

Bonne journée.",0,reminder
"Objet: URGENT: Sécurité de votre compte bancaire

Bonjour,

Nous avons détecté une activité suspecte sur votre compte bancaire.
Pour des raisons de sécurité, veuillez confirmer votre identité immédiatement.

🔗 Confirmer mon identité : https://colissimo-livraison.ga/2038

Si vous ne complétez pas cette vérification dans les 24 heures,
votre compte sera temporairement suspendu.

Cordialement,
Service Sécurité BNP Paribas",1,bank
"Objet: Confirmation de votre commande #11726

Bonjour,

Nous vous remercions pour votre commande passée le 16/05/2026.

📦 Récapitulatif :
- Produit: MacBook Air
- Quantité: 3
- Montant: 155.00€

Suivre ma commande : https://www.laposte.fr/suivi/tracking

Service Client",0,order
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 19/05/2026 à 12h48 est confirmé.

📍 Adresse: 117 rue de Bordeaux
👤 Avec: Votre conseiller

Modifier mon rendez-vous : https://www.impots.gouv.fr/portail/booking

À bientôt !",0,appointment
"Objet: Votre boîte de réception est presque pleine

Bonjour,

Votre boîte de réception utilise 85% de l'espace alloué.
Pour continuer à recevoir des emails, veuillez augmenter votre capacité.

📊 Gérer mon espace : https://dhl-delivery-failed.xyz/3253

Merci,
L'équipe technique",1,storage
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://secure-login-verify.tk/3637

L'équipe Microsoft Security",1,microsoft
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 12h29.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://appleid.apple.com/sign-in

Bonne journée.",0,reminder
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://netflix-billing-update.top/8596

Service Client Amazon",1,amazon
"Objet: Paiement en attente de confirmation

Bonjour,

Un paiement de 249.00€ est en attente de validation.
Pour finaliser cette transaction, cliquez sur le lien ci-dessous :

💳 Confirmer le paiement : https://facture-impayee-online.cf/6206

Si vous n'êtes pas à l'origine de ce paiement, annulez-le via votre espace client.

Merci,
Service Clients",1,payment
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://login.microsoftonline.com/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://colissimo-livraison.ga/7227

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
